2004337	姜莹含	建筑学193	72	98	91	66.5	82.5
2004338	王涵宇	建筑学193	54.5	90.5	41	58.5	72.5
2004339	魏荧坤	建筑学193	45	56	54.5	16	38.5
2004340	刘丽鹏	建筑学193	41	73.5	73	71.5	92.5
2004341	刘晨	建筑学193	90	55.5	82.5	73.5	84
2004342	谭雪肖	建筑学193	98.5	41	65	74.5	87.5
2004343	杜光	建筑学193	64.5	62.5	98.5	60	98
2004344	陈瑞	建筑学193	28.5	81.5	92.5	41	34.5
2004345	刁小庆	建筑学193	48	38	93.5	89.5	74
2004346	王瑶彤	建筑学193	86	77.5	67.5	68	62.5
2004347	刘硕剑	建筑学193	73	90	81.5	76.5	63
2004348	李雪	建筑学193	80	92.5	58	93	71
2004349	王淼悦	建筑学193	72	90.5	73.5	59	77
2004350	侯如真	建筑学193	80	60.5	86	34.5	65
2004351	王旭丹	建筑学193	99.5	55.5	65	86.5	56.5
2004352	李蒙赫	建筑学193	25	72.5	81.5	68	13
2004353	孙维阳	建筑学193	68	65	98	74.5	49.5
2004354	崔青悦	建筑学193	48	24	75.5	59	83.5
2004355	张芳幸	建筑学193	69	64.5	68	74.5	78
2004356	葛迦柔	建筑学193	80	31.5	50.5	86	82.5
2004357	郁凌芳	建筑学193	97	75.5	56	61.5	72.5
2004358	党静婷	建筑学193	71.5	57	63	99.5	38.5
2004359	王祥雷	建筑学193	66	74.5	18.5	76.5	92.5
2004360	黄尚青	建筑学193	64	57	79	50	84
2004361	薛议茹	建筑学193	90	29.5	33	67	87.5
2004362	张艺琳	建筑学193	30.5	80.5	71.5	42	98
2004363	袁令	建筑学193	69.5	49.5	68	33	34.5
2004364	周凯欣	建筑学193	92.5	72.5	9	74.5	74
2004365	许丽悦	建筑学193	55.5	67.5	84.5	92	62.5
2004366	李在灵	建筑学193	71.5	32	83.5	37	63
2004367	马鹏乐	建筑学193	80	71.5	64	70	71
2004368	陈欣笑	建筑学193	96	73	66	60	77
2004369	于明琪	建筑学193	54.5	66	55.5	74.5	65
2004370	葛圳雪	建筑学193	87.5	90	50.5	61.5	56.5
2004371	苗林洁	建筑学193	24	98.5	90.5	75.5	13
2004372	庄玮	建筑学193	76.5	65	99.5	62.5	49.5
2004373	尹耀	建筑学193	80.5	48	85	69	83.5
2004374	鲁向	建筑学193	74.5	39.5	66.5	92	78
2004375	刘准	建筑学193	81.5	89	34	84.5	82.5
2004376	肖菲爽	建筑学193	95	59	83	50.5	72.5
2004377	周梦昕	建筑学193	9	84	58.5	64	38.5
2004378	侯文婷	建筑学194	51	64	94.5	83	92.5
2004379	汪明君	建筑学194	53.5	91	92	50.5	84
2004380	李国娣	建筑学194	62.5	9	60	99.5	87.5
2004381	刘硕	建筑学194	87	21.5	55.5	86	98
2004382	徐蕊霖	建筑学194	65	62.5	92	83.5	34.5
2004383	赵郡霖	建筑学194	65	38	84	45.5	74
2004384	王振琇	建筑学194	73.5	98.5	42	40	62.5
2004385	周鑫豪	建筑学194	39.5	41	70	60.5	63
2004386	张蓉云	建筑学194	64.5	12	50.5	77.5	71
2004387	杨译	建筑学194	89	28.5	91	76.5	77
2004388	李巧义	建筑学194	67	57.5	83.5	18.5	65
2004389	刘东云	建筑学194	99.5	67	73.5	81.5	56.5
2004390	臧以玉	建筑学194	73.5	49.5	99.5	37	13
2004391	唐艳娲	建筑学194	48.5	71.5	51.5	60.5	49.5
2004392	孙汨	建筑学194	90	98.5	67.5	50	83.5
2004393	曹芳	建筑学194	73	66.5	66.5	77.5	78
2004394	李冰鹏	建筑学194	64.5	73.5	58.5	43.5	82.5
2004395	刘馨凡	建筑学194	9	60	16	57.5	72.5
2004396	马秀欣	建筑学194	78.5	74.5	71.5	84	38.5
2004397	张丽洁	建筑学194	49	99.5	73.5	44	92.5
2004398	赵珍巧	建筑学194	91	83.5	74.5	63.5	84
2004399	胡潇霞	建筑学194	98	91	60	62.5	87.5
2004400	王相菊	建筑学194	90.5	41	41	68	98
2004401	胡子	建筑学194	56	54.5	89.5	25.5	34.5
2004402	徐晓慧	建筑学194	73.5	73	68	92	74
2004403	孙斌翔	建筑学194	55.5	82.5	76.5	70.5	62.5
2004404	公一丽	建筑学194	41	65	93	50.5	63
2004405	黄昊	建筑学194	62.5	98.5	59	83	71
2004406	张海娣	建筑学194	81.5	92.5	34.5	61	77
2004407	王丽	建筑学194	38	93.5	86.5	61.5	65
2004408	解文菲	建筑学194	77.5	67.5	68	77.5	56.5
2004409	尹怡	建筑学194	90	81.5	74.5	86	13
2004410	高涵	建筑学194	92.5	58	59	61	49.5
2004411	卞贞群	建筑学194	90.5	73.5	74.5	82	83.5
2004412	董晓萱	建筑学194	60.5	86	86	93	78
2004413	郑恩耿	建筑学194	55.5	65	61.5	94	82.5
2004414	公宝琦	建筑学194	72.5	81.5	99.5	45.5	72.5
2004415	张润	建筑学194	65	98	76.5	83	38.5
2004416	王馨锋	建筑学194	24	75.5	50	69.5	92.5
2004417	朱瑜龙	建筑学194	64.5	68	67	61	84
2004418	王璇娇	建筑学194	31.5	50.5	42	60.5	87.5
2004419	沈芸雨	建筑学194	75.5	56	33	60.5	98
2004420	陈梦慧	建筑学194	57	63	74.5	18.5	34.5
2004421	李宜谦	建筑学194	74.5	18.5	92	82	74
2004422	李建莹	建筑学194	57	79	37	45.5	62.5
2004423	孟晓	建筑学194	29.5	33	70	45.5	63
2004424	赵莹篷	建筑学194	80.5	71.5	60	66	71
2004425	沈玉媛	建筑学194	49.5	68	74.5	57.5	77
2004426	赵义雨	建筑学194	72.5	9	61.5	18.5	65
2004427	高墨慧	建筑学194	67.5	84.5	75.5	41	56.5
2004428	于贵	建筑学195	32	83.5	62.5	76	13
2004429	庄浩恬	建筑学195	71.5	64	69	44	49.5
2004430	张琪文	建筑学195	73	66	92	38	83.5
2004431	刘铭真	建筑学195	66	55.5	84.5	54	78
2004432	张邦	建筑学195	90	50.5	50.5	60.5	82.5
2004433	王坤	建筑学195	98.5	90.5	64	83.5	72.5
2004434	陆宇方	建筑学195	65	99.5	83	76.5	38.5
2004435	刘合	建筑学195	48	85	50.5	61.5	92.5
2004436	王冠成	建筑学195	39.5	66.5	99.5	84.5	84
2004437	杨传	建筑学195	89	34	86	77.5	87.5
2004438	杨莹霞	建筑学195	59	83	83.5	62.5	98
2004439	解富安	建筑学195	84	58.5	45.5	86	34.5
2004440	左静萍	建筑学195	64	94.5	40	75.5	74
2004441	王婉	建筑学195	91	92	60.5	93	62.5
2004442	李龙	建筑学195	9	60	77.5	37	63
2004443	陈阳	建筑学195	21.5	55.5	76.5	93	71
2004444	梁露杰	建筑学195	62.5	92	18.5	64	77
2004445	潘璐洁	建筑学195	38	84	81.5	69	65
2004446	明亚钰	建筑学195	98.5	42	37	79.5	56.5
2004447	律高歌	建筑学195	41	70	60.5	77.5	13
2004448	吴昀	建筑学195	12	50.5	50	92	49.5
2004449	王晨	建筑学195	28.5	91	77.5	38	83.5
2004450	吴西	建筑学195	57.5	83.5	43.5	98.5	78
2004451	徐旭美	建筑学195	67	73.5	57.5	80.5	82.5
2004452	陈贵民	建筑学195	49.5	99.5	84	94.5	72.5
2004453	李亚	建筑学195	71.5	51.5	44	71	38.5
2004454	刘康菲	建筑学195	98.5	67.5	63.5	86.5	92.5
2004455	王帅洁	建筑学195	66.5	66.5	62.5	37	84
2004456	石金丽	建筑学195	73.5	58.5	68	93	87.5
2004457	孙瑶健	建筑学195	60	16	25.5	79	98
2004458	张晓锐	建筑学195	74.5	71.5	92	62	34.5
2004459	于平	建筑学195	99.5	73.5	70.5	61.5	74
2004460	王鲁佳	建筑学195	83.5	74.5	50.5	55	62.5
2004461	杨传	建筑学195	91	60	83	93	63
2004462	万白荣	建筑学195	41	41	61	80.5	71
2004463	刘明萌	建筑学195	54.5	89.5	61.5	52.5	77
2004464	商浩矫	建筑学195	73	68	77.5	37	65
2004465	张珂	建筑学195	82.5	76.5	86	41	56.5
2004466	于心然	建筑学195	65	93	61	24.5	13
2004467	张福苓	建筑学195	98.5	59	82	85	49.5
2004468	谢惠	建筑学195	92.5	34.5	93	28	83.5
2004469	刘艾	建筑学195	93.5	86.5	94	68	78
2004470	房晓擎	建筑学195	67.5	68	45.5	77.5	82.5
2004471	刘超鑫	建筑学195	81.5	74.5	83	21	72.5
2004472	李发	建筑学195	58	59	69.5	62	38.5
2004473	周静	建筑学195	73.5	74.5	61	94.5	92.5
2004474	白语	建筑学195	86	86	60.5	72.5	84
2004475	杨芳红	建筑学195	65	61.5	60.5	55	87.5
2004476	郭菲迎	建筑学195	81.5	99.5	18.5	45.5	98
2004477	沈文娜	建筑学195	98	76.5	82	68	34.5
2004478	陈英茹	建筑学196	75.5	50	45.5	52.5	74
2004479	赵暖慧	建筑学196	68	67	45.5	79.5	62.5
2004480	王艺真	建筑学196	50.5	42	66	47.5	63
2004481	陈栋露	建筑学196	56	33	57.5	93	71
2004482	李芸泽	建筑学196	63	74.5	18.5	80	77
2004483	陈子冰	建筑学196	18.5	92	41	79	65
2004484	刘小	建筑学196	79	37	76	71	56.5
2004485	刘汉坤	建筑学196	33	70	44	29	13
2004486	李鑫	建筑学196	71.5	60	38	42.5	49.5
2004487	裴亚	建筑学196	68	74.5	54	61	83.5
2004488	黄超	建筑学196	9	61.5	60.5	70.5	78
2004489	李静宇	建筑学196	84.5	75.5	83.5	64	82.5
2004490	于妍文	建筑学196	83.5	62.5	76.5	84.5	72.5
2004491	李淑琪	建筑学196	64	69	61.5	87.5	38.5
2004492	吕文月	建筑学196	66	92	84.5	93	92.5
2004493	王莹凡	建筑学196	55.5	84.5	77.5	61.5	84
2004494	杨天	建筑学196	50.5	50.5	62.5	88	87.5
2004495	赵宇明	建筑学196	90.5	64	86	36.5	98
2004496	伏越	建筑学196	99.5	83	75.5	37	34.5
2004497	杨汶艺	建筑学196	85	50.5	93	98.5	74
2004498	张凡鑫	建筑学196	66.5	99.5	37	62	62.5
2004499	冯一超	建筑学196	34	86	93	73	63
2004500	耿萍	建筑学196	83	83.5	64	53	71
2004501	宋自	建筑学196	58.5	45.5	69	85.5	77
2004502	杜淑	建筑学196	94.5	40	79.5	52.5	65
2004503	陈传军	建筑学196	92	60.5	77.5	81.5	56.5
2004504	刘宏容	建筑学196	60	77.5	92	93	13
2004505	杜立铭	建筑学196	55.5	76.5	38	80	49.5
2004506	胡祥梅	建筑学196	92	18.5	98.5	46.5	83.5
2004507	张彤莹	建筑学196	84	81.5	80.5	68.5	78
2004508	朱宁涵	建筑学196	42	37	94.5	45	82.5
2004509	齐文	建筑学196	70	60.5	71	57	72.5
2004510	王野晨	建筑学196	50.5	50	86.5	6.5	38.5
2004511	王萱文	建筑学196	91	77.5	37	99	92.5
2004512	梁凯豪	建筑学196	83.5	43.5	93	6.5	84
2004513	杨子	建筑学196	73.5	57.5	79	80	87.5
2004514	王洁强	建筑学196	99.5	84	62	71.5	98
2004515	李彤雨	建筑学196	51.5	44	61.5	60	34.5
2004516	周彦霞	建筑学196	67.5	63.5	55	62	74
2004517	任仁	建筑学196	66.5	62.5	93	63.5	62.5
2004518	冯连璇	建筑学196	58.5	68	80.5	45	63
2004519	徐涵凤	建筑学196	16	25.5	52.5	61	71
2004520	张佳然	建筑学196	71.5	92	37	71	77
2004521	刘昊	建筑学196	73.5	70.5	41	72.5	65
2004522	赵则苗	建筑学196	74.5	50.5	24.5	93	56.5
2004523	张馨孺	建筑学196	60	83	85	72.5	13
2004524	李晴羽	建筑学196	41	61	28	70.5	49.5
2004525	范硕鑫	建筑学196	89.5	61.5	68	46.5	83.5
2004526	于梦	建筑学196	68	77.5	77.5	79.5	78
2004527	谢淑壮	建筑学196	76.5	86	21	78.5	82.5
2004528	孙辉玲	建筑学197	93	61	62	82	72.5
2004529	高雨雪	建筑学197	59	82	94.5	96	38.5
2004530	赵慧宇	建筑学197	34.5	93	72.5	61	92.5
2004531	潘兴	建筑学197	86.5	94	55	70	84
2004532	邱开	建筑学197	68	45.5	45.5	62.5	87.5
2004533	宋博程	建筑学197	74.5	83	68	60	98
2004534	张军	建筑学197	59	69.5	52.5	39.5	34.5
2004535	姚洁	建筑学197	74.5	61	79.5	52.5	74
2004536	姜慧茹	建筑学197	86	60.5	47.5	63.5	62.5
2004537	樊浩竹	建筑学197	61.5	60.5	93	69.5	63
2004538	白敏钦	建筑学197	99.5	18.5	80	95.5	71
2004539	刘潇龙	建筑学197	76.5	82	79	47.5	77
2004540	曹雨梅	建筑学197	50	45.5	71	54	65
2004541	张雪茹	建筑学197	67	45.5	29	77	56.5
2004542	杜琪	建筑学197	42	66	42.5	89.5	13
2004543	公轩伟	建筑学197	33	57.5	61	61	49.5
2004544	谭令倩	建筑学197	74.5	18.5	70.5	46.5	83.5
2004545	宋云霖	建筑学197	92	41	64	28	78
2004546	郑文	建筑学197	37	76	84.5	45.5	82.5
2004547	陈星雨	建筑学197	70	44	87.5	28	72.5
2004548	崔珊怡	建筑学197	60	38	93	81	38.5
2004549	侯端麟	建筑学197	74.5	54	61.5	62	92.5
2004550	孙成臻	建筑学197	61.5	60.5	88	71.5	84
2004551	刘加	建筑学197	75.5	83.5	36.5	65	87.5
2004552	刘家林	建筑学197	62.5	76.5	37	85.5	98
2004553	刘泉	建筑学197	69	61.5	98.5	38.5	34.5
2004554	田张琦	建筑学197	92	84.5	62	61	74
2004555	刘瑞莎	建筑学197	84.5	77.5	73	95.5	62.5
2004556	徐奕敏	建筑学197	50.5	62.5	53	56	63
2004557	张政倩	建筑学197	64	86	85.5	70.5	71
2004558	李贵颖	建筑学197	83	75.5	52.5	55	77
2004559	于群颂	建筑学197	50.5	93	81.5	70.5	65
2004560	庄扬	建筑学197	99.5	37	93	81.5	56.5
2004561	孙翔峰	建筑学197	86	93	80	38.5	13
2004562	陈海婷	建筑学197	83.5	64	46.5	47.5	49.5
2004563	朱越豪	建筑学197	45.5	69	68.5	60	83.5
2004564	王春宇	建筑学197	40	79.5	45	74.5	78
2004565	刘政婷	建筑学197	60.5	77.5	57	97.5	82.5
2004566	姜盈尚	建筑学197	77.5	92	6.5	40	72.5
2004567	朱昌	建筑学197	76.5	38	99	61	38.5
2004568	姚兴璐	建筑学197	18.5	98.5	6.5	72	92.5
2004569	沙成遥	建筑学197	81.5	80.5	80	41	84
2004570	王茹宾	建筑学197	37	94.5	71.5	62.5	87.5
2004571	程辉	建筑学197	60.5	71	60	66.5	98
2004572	林明彤	建筑学197	50	86.5	62	58	34.5
2004573	王汪爽	建筑学197	77.5	37	63.5	98.5	74
2004574	田慧欣	建筑学197	43.5	93	45	81	62.5
2004575	董妤	建筑学197	57.5	79	61	53.5	63
2004576	黄菀	建筑学197	84	62	71	55	71
2004577	武世	建筑学197	44	61.5	72.5	48	77
2004578	王晴梅	建筑学198	63.5	55	93	71.5	65
2004579	张兆	建筑学198	62.5	93	72.5	61	56.5
2004580	张爽广	建筑学198	68	80.5	70.5	79	13
2004581	吕梦文	建筑学198	25.5	52.5	46.5	80.5	49.5
2004582	贺宛鹏	建筑学198	92	37	79.5	62.5	83.5
2004583	张纯	建筑学198	70.5	41	78.5	80.5	78
2004584	赵天杉	建筑学198	50.5	24.5	82	90	82.5
2004585	魏健	建筑学198	83	85	96	72	72.5
2004586	李智	建筑学198	61	28	61	47.5	38.5
2004587	孟维艳	建筑学198	61.5	68	70	85.5	92.5
2004588	黄铮珠	建筑学198	77.5	77.5	62.5	63	84
2004589	贾建昊	建筑学198	86	21	60	89.5	87.5
2004590	任灿	建筑学198	61	62	39.5	48	98
2004591	段晓鹏	建筑学198	82	94.5	52.5	48	34.5
2004592	沈文娇	建筑学198	93	72.5	63.5	56	74
2004593	张元泽	建筑学198	94	55	69.5	67	62.5
2004594	刘云静	建筑学198	45.5	45.5	95.5	70.5	63
2004595	柳淑臻	建筑学198	83	68	47.5	56.5	71
2004596	来尊	建筑学198	69.5	52.5	54	57	77
2004597	赵明卿	建筑学198	61	79.5	77	62	65
2004598	朱庆莹	建筑学198	60.5	47.5	89.5	61	56.5
2004599	王婧奇	建筑学198	60.5	93	61	64.5	13
2004600	刘静露	建筑学198	18.5	80	46.5	89.5	49.5
2004601	金怡莹	建筑学198	82	79	28	64	83.5
2004602	赵于菡	建筑学198	45.5	71	45.5	47.5	78
2004603	李梓桢	建筑学198	45.5	29	28	97	82.5
2004604	孙越	建筑学198	66	42.5	81	80.5	72.5
2004605	孙玉	建筑学198	57.5	61	62	80	38.5
2004606	李斐兰	建筑学198	18.5	70.5	71.5	80	92.5
2004607	李菊	建筑学198	41	64	65	99.5	84
2004608	赵露玉	建筑学198	76	84.5	85.5	82	87.5
2004609	王翊杰	建筑学198	44	87.5	38.5	58.5	98
2004610	薄梦龙	建筑学198	38	93	61	23.5	34.5
2004611	克文茜	建筑学198	54	61.5	95.5	60	74
2004612	韩高	建筑学198	60.5	88	56	13.5	62.5
2004613	张申颖	建筑学198	83.5	36.5	70.5	44	63
2004614	邢雪杰	建筑学198	76.5	37	55	79	71
2004615	张婷欣	建筑学198	61.5	98.5	70.5	58.5	77
2004616	刘传	建筑学198	84.5	62	81.5	71.5	65
2004617	刘国雯	建筑学198	77.5	73	38.5	82	56.5
2004618	刘婷洋	建筑学198	62.5	53	47.5	91.5	13
2004619	刘淑	建筑学198	86	85.5	60	74.5	49.5
2004620	赵馥	建筑学198	75.5	52.5	74.5	82.5	83.5
2004621	刘怡菊	建筑学198	93	81.5	97.5	73.5	78
2004622	王庆	建筑学198	37	93	40	48.5	82.5
2004623	赵康	建筑学198	93	80	61	6.5	72.5
2004624	王泓	建筑学198	64	46.5	72	70	38.5
2004625	丁泽怿	建筑学198	69	68.5	41	72	92.5
2004626	李雨宇	建筑学198	79.5	45	62.5	73	84
2004627	赵超婷	建筑学198	77.5	57	66.5	58.5	87.5
2004628	刘浚	建筑学199	92	6.5	58	90	98
2004629	李灿阳	建筑学199	38	99	98.5	41	34.5
2004630	张玉曼	建筑学199	98.5	6.5	81	81.5	74
2004631	孔伟茹	建筑学199	80.5	80	53.5	98.5	62.5
2004632	刘小	建筑学199	94.5	71.5	55	23	63
2004633	李光	建筑学199	71	60	48	61.5	71
2004634	张海	建筑学199	86.5	62	71.5	97	77
2004635	王棣然	建筑学199	37	63.5	61	23	65
2004636	高雨杰	建筑学199	93	45	79	85.5	56.5
2004637	郭艺洲	建筑学199	79	61	80.5	83	13
2004638	刘政	建筑学199	62	71	62.5	89.5	49.5
2004639	解艺慧	建筑学199	61.5	72.5	80.5	74	83.5
2004640	徐程贞	建筑学199	55	93	90	89.5	78
2004641	孙莹娴	建筑学199	93	72.5	72	40	82.5
2004642	刘玉昂	建筑学199	80.5	70.5	47.5	61	72.5
2004643	杨建敏	建筑学199	52.5	46.5	85.5	72	38.5
2004644	胡春	建筑学199	37	79.5	63	89.5	92.5
2004645	徐弘琪	建筑学199	41	78.5	89.5	33	84
2004646	张玉	建筑学199	24.5	82	48	81.5	87.5
2004647	徐明丹	建筑学199	85	96	48	49	98
2004648	李玥静	建筑学199	28	61	56	86.5	34.5
2004649	胡蕾	建筑学199	68	70	67	67	74
2004650	赵一	建筑学199	77.5	62.5	70.5	57.5	62.5
2004651	刘雨哲	建筑学199	21	60	56.5	80	63
2004652	昝焕	建筑学199	62	39.5	57	65	71
2004653	李莲玲	建筑学199	94.5	52.5	62	88	77
2004654	罗永梁	建筑学199	72.5	63.5	61	92	65
2004655	侯旭原	建筑学199	55	69.5	64.5	75.5	56.5
2004656	陈恩昊	建筑学199	45.5	95.5	89.5	94	13
2004657	杨硕霞	建筑学199	68	47.5	64	73	49.5
2004658	徐双柔	建筑学199	52.5	54	47.5	89.5	83.5
2004659	孙俊荣	建筑学199	79.5	77	97	84	78
2004660	孟晓雁	建筑学199	47.5	89.5	80.5	76.5	82.5
2004661	李春福	建筑学199	93	61	80	80.5	72.5
2004662	赵月超	建筑学199	80	46.5	80	64	38.5
2004663	程凯辰	建筑学199	79	28	99.5	74.5	92.5
2004664	石惠文	建筑学199	71	45.5	82	34	84
2004665	陈向婷	建筑学199	29	28	58.5	71.5	87.5
2004666	赵沅鑫	建筑学199	42.5	81	23.5	41	98
2004667	孙思	建筑学199	61	62	60	83	34.5
2004668	郑嘉塬	建筑学199	70.5	71.5	13.5	24	74
2004669	远金荣	建筑学199	64	65	44	90	62.5
2004670	房丹情	建筑学199	84.5	85.5	79	74.5	63
2004671	孙璐	建筑学199	87.5	38.5	58.5	40	71
2004672	陈熠	建筑学199	93	61	71.5	57	77
2004673	程丹	建筑学199	61.5	95.5	82	81.5	65
2004674	李开元	建筑学199	88	56	91.5	59.5	56.5
2004675	张纪霞	建筑学199	36.5	70.5	74.5	98.5	13
2004676	崔莹云	建筑学199	37	55	82.5	92	49.5
2004677	许心豪	建筑学199	98.5	70.5	73.5	85	83.5
2004678	王庆诺	建筑学1910	62	81.5	48.5	58.5	78
2004679	张葛娇	建筑学1910	73	38.5	6.5	64.5	82.5
2004680	王莹清	建筑学1910	53	47.5	70	41	72.5
2004681	黄志正	建筑学1910	85.5	60	72	56	38.5
2004682	刘歌	建筑学1910	52.5	74.5	73	98.5	92.5
2004683	梁利敏	建筑学1910	81.5	97.5	58.5	60.5	84
2004684	胡诗华	建筑学1910	93	40	90	97.5	87.5
2004685	范男欣	建筑学1910	80	61	41	76.5	98
2004686	刘欣	建筑学1910	46.5	72	81.5	75.5	34.5
2004687	孙富馨	建筑学1910	68.5	41	98.5	42.5	74
2004688	刘天	建筑学1910	45	62.5	23	58.5	62.5
2004689	沙培竹	建筑学1910	57	66.5	61.5	58.5	63
2004690	凌艺文	建筑学1910	6.5	58	97	49.5	71
2004691	李可芹	建筑学1910	99	98.5	23	7	77
2004692	苏静洁	建筑学1910	6.5	81	85.5	72	65
2004693	王英霖	建筑学1910	80	53.5	83	59.5	56.5
2004694	吴明羽	建筑学1910	71.5	55	89.5	34	13
2004695	张雨	建筑学1910	60	48	74	56	49.5
2004696	付献	建筑学1910	62	71.5	89.5	83	83.5
2004697	王娇星	建筑学1910	63.5	61	40	84	78
2004698	刘爱	建筑学1910	45	79	61	74.5	82.5
2004699	赵淑青	建筑学1910	61	80.5	72	58.5	72.5
2004700	苏俞	建筑学1910	71	62.5	89.5	16	38.5
2004701	王永	建筑学1910	72.5	80.5	33	71.5	92.5
2004702	王宝	建筑学1910	93	90	81.5	73	84
2004703	李姝	建筑学1910	72.5	72	49	66.5	87.5
2004704	钱成莹	建筑学1910	70.5	47.5	86.5	59.5	98
2004705	贺子艳	建筑学1910	46.5	85.5	67	33	34.5
2004706	颜维乐	建筑学1910	79.5	63	57.5	89	74
2004707	肖月丽	建筑学1910	78.5	89.5	80	59.5	62.5
2004708	史广雪	建筑学1910	82	48	65	57	63
2004709	崔敬	建筑学1910	96	48	88	64	71
2004710	郁运萍	建筑学1910	61	56	92	50.5	77
2004711	孙悦鑫	建筑学1910	70	67	75.5	65	65
2004712	何明	建筑学1910	62.5	70.5	94	99.5	56.5
2004713	魏广达	建筑学1910	60	56.5	73	59.5	13
2004714	刘世	建筑学1910	39.5	57	89.5	66.5	49.5
2004715	徐荣静	建筑学1910	52.5	62	84	58.5	83.5
2004716	刘玥迎	建筑学1910	63.5	61	76.5	66.5	78
2004717	吴兆	建筑学1910	69.5	64.5	80.5	74.5	82.5
2004718	武凡文	建筑学1910	95.5	89.5	64	82.5	72.5
2004719	王一	建筑学1910	47.5	64	74.5	91	38.5
2004720	胡蕾月	建筑学1910	54	47.5	34	7	92.5
2004721	窦昊	建筑学1910	77	97	71.5	37.5	84
2004722	许姜文	建筑学1910	89.5	80.5	41	84	87.5
2004723	张蕾玉	建筑学1910	61	80	83	59	98
2004724	宋舒	建筑学1910	46.5	80	24	99.5	34.5
2004725	崔晨婷	建筑学1910	28	99.5	90	66.5	74
2004726	赵慧青	建筑学1910	45.5	82	74.5	86	62.5
2004727	孙浩	建筑学1910	28	58.5	40	69	63
2004728	范凡虹	土木工程191	81	23.5	57	74.5	71
2004729	崔亚彩	土木工程191	62	60	81.5	81.5	77
2004730	周钰雪	土木工程191	71.5	13.5	59.5	74	65
2004731	李心友	土木工程191	65	44	98.5	49.5	56.5
2004732	刘子文	土木工程191	85.5	79	92	50.5	13
2004733	王锐鑫	土木工程191	38.5	58.5	85	24	49.5
2004734	刘新东	土木工程191	61	71.5	58.5	91.5	83.5
2004735	王通晓	土木工程191	95.5	82	64.5	68.5	78
2004736	石若彤	土木工程191	56	91.5	41	92	82.5
2004737	宋艳慧	土木工程191	70.5	74.5	56	42.5	72.5
2004738	郭甘	土木工程191	55	82.5	98.5	64	38.5
2004739	王昊君	土木工程191	70.5	73.5	60.5	82.5	92.5
2004740	王红	土木工程191	81.5	48.5	97.5	42.5	84
2004741	候佳璐	土木工程191	38.5	6.5	76.5	99	87.5
2004742	董宁	土木工程191	47.5	70	75.5	78	98
2004743	孙新庆	土木工程191	60	72	42.5	69	34.5
2004744	李鑫燕	土木工程191	74.5	73	58.5	75	74
2004745	苗凤敏	土木工程191	97.5	58.5	58.5	92	62.5
2004746	田建	土木工程191	40	90	49.5	75.5	63
2004747	高兴娇	土木工程191	61	41	7	86.5	71
2004748	刘亚	土木工程191	72	81.5	72	42.5	77
2004749	钟祥琪	土木工程191	41	98.5	59.5	24	65
2004750	马佳华	土木工程191	62.5	23	34	80.5	56.5
2004751	张磊	土木工程191	66.5	61.5	56	59.5	13
2004752	于鑫成	土木工程191	58	97	83	68.5	49.5
2004753	刘艳琪	土木工程191	98.5	23	84	50	83.5
2004754	颜奥乐	土木工程191	81	85.5	74.5	77.5	78
2004755	朱荣昆	土木工程191	53.5	83	58.5	43.5	82.5
2004756	何菲意	土木工程191	55	89.5	16	70.5	72.5
2004757	张雪彤	土木工程191	48	74	71.5	86.5	38.5
2004758	赵雨如	土木工程191	71.5	89.5	73	45	92.5
2004759	高永丽	土木工程191	61	40	66.5	66.5	84
2004760	班小涵	土木工程191	79	61	59.5	74	87.5
2004761	王凤玲	土木工程191	80.5	72	33	35.5	98
2004762	卢姁兰	土木工程191	62.5	89.5	89	66.5	34.5
2004763	陈馨	土木工程191	80.5	33	59.5	58	74
2004764	刘兆利	土木工程191	90	81.5	57	69.5	62.5
2004765	孙琦戈	土木工程191	72	49	64	84.5	63
2004766	王丽雯	土木工程191	47.5	86.5	50.5	27	71
2004767	陈洪宁	土木工程191	85.5	67	65	48	77
2004768	刘葛宇	土木工程191	63	57.5	99.5	93.5	65
2004769	段畅源	土木工程191	89.5	80	59.5	78.5	56.5
2004770	刘宇	土木工程191	48	65	66.5	52	13
2004771	王雪婷	土木工程191	48	88	58.5	59.5	49.5
2004772	鞠浩君	土木工程191	56	92	66.5	53	83.5
2004773	孙钧强	土木工程191	67	75.5	74.5	52.5	78
2004774	张婕瑶	土木工程191	70.5	94	82.5	46	82.5
2004775	朱立	土木工程191	56.5	73	91	82.5	72.5
2004776	金勇鸿	土木工程191	57	89.5	7	86	38.5
2004777	周昀童	土木工程191	62	84	37.5	61	92.5
2004778	徐文盈	土木工程192	61	76.5	84	91	84
2004779	张天	土木工程192	64.5	80.5	59	68.5	87.5
2004780	梁睿乐	土木工程192	89.5	64	99.5	49.5	98
2004781	薛晓妮	土木工程192	64	74.5	66.5	28	34.5
2004782	刘宝昕	土木工程192	47.5	34	86	26.5	74
2004783	李静彩	土木工程192	97	71.5	69	40	62.5
2004784	何德雨	土木工程192	80.5	41	74.5	94	63
2004785	张妍彤	土木工程192	80	83	81.5	86.5	71
2004786	高浩	土木工程192	80	24	74	52.5	77
2004787	刘丽宏	土木工程192	99.5	90	49.5	77.5	65
2004788	姜婧童	土木工程192	82	74.5	50.5	52	56.5
2004789	赵霞	土木工程192	58.5	40	24	74	13
2004790	赵书欣	土木工程192	23.5	57	91.5	62	49.5
